Year,Year Label,Economy,Economy Label,Flow,Flow Label,Annual average growth rate,Annual average growth rate Footnote,Annual average growth rate Missing value
19961997,"1997",124,"Canada",02,"Exports",6.33453,,
19961997,"1997",124,"Canada",01,"Imports",14.80633,,
19961997,"1997",136,"Cayman Islands",02,"Exports",-15.38462,"Estimated",
19961997,"1997",136,"Cayman Islands",01,"Imports",1.48515,"Estimated",
19961997,"1997",140,"Central African Republic",02,"Exports",10.69288,,
19961997,"1997",140,"Central African Republic",01,"Imports",-0.54976,,
19961997,"1997",148,"Chad",02,"Exports",-0.42017,,
19961997,"1997",148,"Chad",01,"Imports",0.60241,,
19961997,"1997",152,"Chile",02,"Exports",7.47829,,
19961997,"1997",152,"Chile",01,"Imports",8.45379,,
19961997,"1997",156,"China",02,"Exports",21.01584,,
19961997,"1997",156,"China",01,"Imports",2.33621,,
19961997,"1997",344,"China, Hong Kong SAR",02,"Exports",4.02456,,
19961997,"1997",344,"China, Hong Kong SAR",01,"Imports",5.96818,,
19961997,"1997",446,"China, Macao SAR",02,"Exports",7.61523,,
19961997,"1997",446,"China, Macao SAR",01,"Imports",4.1,,
19961997,"1997",158,"China, Taiwan Province of",02,"Exports",4.96715,,
19961997,"1997",158,"China, Taiwan Province of",01,"Imports",11.02707,,
19961997,"1997",170,"Colombia",02,"Exports",8.83536,,
19961997,"1997",170,"Colombia",01,"Imports",12.38051,,
19961997,"1997",174,"Comoros",02,"Exports",-8.33876,,
19961997,"1997",174,"Comoros",01,"Imports",-2.8458,,
19961997,"1997",178,"Congo",02,"Exports",24.02165,,
19961997,"1997",178,"Congo",01,"Imports",-40.26941,,
19961997,"1997",184,"Cook Islands",02,"Exports",-10.12698,,
19961997,"1997",184,"Cook Islands",01,"Imports",10.78821,,
19961997,"1997",188,"Costa Rica",02,"Exports",15.32833,,
19961997,"1997",188,"Costa Rica",01,"Imports",14.86155,,
19961997,"1997",384,"Cote d'Ivoire",02,"Exports",-3.0194,,
19961997,"1997",384,"Cote d'Ivoire",01,"Imports",-2.14179,,
19961997,"1997",191,"Croatia",02,"Exports",-14.25996,,
19961997,"1997",191,"Croatia",01,"Imports",16.92817,,
19961997,"1997",192,"Cuba",02,"Exports",-10.07444,,
19961997,"1997",192,"Cuba",01,"Imports",24.39938,,
19961997,"1997",531,"Curacao",02,"Exports",,,"Not applicable"
19961997,"1997",531,"Curacao",01,"Imports",,,"Not applicable"
19961997,"1997",196,"Cyprus",02,"Exports",-10.4238,,
19961997,"1997",196,"Cyprus",01,"Imports",-7.14817,,
19961997,"1997",203,"Czechia",02,"Exports",3.79136,,
19961997,"1997",203,"Czechia",01,"Imports",-2.5,,
19961997,"1997",200,"Czechoslovakia",02,"Exports",,,"Not applicable"
19961997,"1997",200,"Czechoslovakia",01,"Imports",,,"Not applicable"
19961997,"1997",408,"Dem. People's Rep. of Korea",02,"Exports",20.79208,"Estimated",
19961997,"1997",408,"Dem. People's Rep. of Korea",01,"Imports",5.07576,"Estimated",
19961997,"1997",180,"Dem. Rep. of the Congo",02,"Exports",-6.33484,,
19961997,"1997",180,"Dem. Rep. of the Congo",01,"Imports",-29.29293,,
19961997,"1997",278,"Democratic Republic of Germany",02,"Exports",,,"Not applicable"
19961997,"1997",278,"Democratic Republic of Germany",01,"Imports",,,"Not applicable"
19961997,"1997",208,"Denmark",02,"Exports",-4.02147,,
19961997,"1997",208,"Denmark",01,"Imports",-0.73081,,
19961997,"1997",262,"Djibouti",02,"Exports",7.58621,,
19961997,"1997",262,"Djibouti",01,"Imports",2.20674,,
19961997,"1997",212,"Dominica",02,"Exports",2.11202,,
19961997,"1997",212,"Dominica",01,"Imports",1.28495,,
19961997,"1997",214,"Dominican Republic",02,"Exports",13.8416,,
19961997,"1997",214,"Dominican Republic",01,"Imports",15.40073,,
19961997,"1997",218,"Ecuador",02,"Exports",7.43893,,
19961997,"1997",218,"Ecuador",01,"Imports",25.93468,,
19961997,"1997",818,"Egypt",02,"Exports",10.92375,,
19961997,"1997",818,"Egypt",01,"Imports",1.47865,,
19961997,"1997",222,"El Salvador",02,"Exports",35.04751,,
19961997,"1997",222,"El Salvador",01,"Imports",16.00993,,
19961997,"1997",226,"Equatorial Guinea",02,"Exports",113.80496,,
19961997,"1997",226,"Equatorial Guinea",01,"Imports",13.11652,,
19961997,"1997",232,"Eritrea",02,"Exports",-42.04667,,
19961997,"1997",232,"Eritrea",01,"Imports",-4.98437,,
19961997,"1997",233,"Estonia",02,"Exports",41.27566,,
19961997,"1997",233,"Estonia",01,"Imports",37.62407,,
19961997,"1997",748,"Eswatini",02,"Exports",12.38777,,
19961997,"1997",748,"Eswatini",01,"Imports",0.45877,,
19961997,"1997",231,"Ethiopia",02,"Exports",40.57675,,
19961997,"1997",231,"Ethiopia",01,"Imports",-20.54271,,
19961997,"1997",230,"Ethiopia (...1991)",02,"Exports",,,"Not applicable"
19961997,"1997",230,"Ethiopia (...1991)",01,"Imports",,,"Not applicable"
19961997,"1997",238,"Falkland Islands (Malvinas)",02,"Exports",4.22036,"Estimated",
19961997,"1997",238,"Falkland Islands (Malvinas)",01,"Imports",-10.3296,"Estimated",
19961997,"1997",234,"Faroe Islands",02,"Exports",-6.73077,,
19961997,"1997",234,"Faroe Islands",01,"Imports",-3.24324,,
19961997,"1997",280,"Federal Republic of Germany",02,"Exports",,,"Not applicable"
19961997,"1997",280,"Federal Republic of Germany",01,"Imports",,,"Not applicable"
19961997,"1997",242,"Fiji",02,"Exports",-16.89184,,
19961997,"1997",242,"Fiji",01,"Imports",-2.22898,,
19961997,"1997",246,"Finland",02,"Exports",0.9825,,
19961997,"1997",246,"Finland",01,"Imports",0.71493,,
19961997,"1997",250,"France",02,"Exports",-1.10144,,
19961997,"1997",250,"France",01,"Imports",-3.23635,,
19961997,"1997",258,"French Polynesia",02,"Exports",-11.46245,,
19961997,"1997",258,"French Polynesia",01,"Imports",-8.33333,,
19961997,"1997",266,"Gabon",02,"Exports",-5.01062,,
19961997,"1997",266,"Gabon",01,"Imports",15.40826,,
19961997,"1997",270,"Gambia",02,"Exports",-30.75932,,
19961997,"1997",270,"Gambia",01,"Imports",7.75403,,
19961997,"1997",268,"Georgia",02,"Exports",20.60302,,
19961997,"1997",268,"Georgia",01,"Imports",37.40902,,
19961997,"1997",276,"Germany",02,"Exports",-2.10059,,
19961997,"1997",276,"Germany",01,"Imports",-2.77286,,
19961997,"1997",288,"Ghana",02,"Exports",-2.01337,,
19961997,"1997",288,"Ghana",01,"Imports",10.34275,,
19961997,"1997",292,"Gibraltar",02,"Exports",-26.66735,,
19961997,"1997",292,"Gibraltar",01,"Imports",-17.75452,,
19961997,"1997",300,"Greece",02,"Exports",-3.09043,,
19961997,"1997",300,"Greece",01,"Imports",-4.52756,,
19961997,"1997",304,"Greenland",02,"Exports",-20.59621,,
19961997,"1997",304,"Greenland",01,"Imports",-15.35181,,
19961997,"1997",308,"Grenada",02,"Exports",13.86537,,
19961997,"1997",308,"Grenada",01,"Imports",13.88949,,
19961997,"1997",316,"Guam",02,"Exports",21.22952,,
19961997,"1997",316,"Guam",01,"Imports",-22.5,,
19961997,"1997",320,"Guatemala",02,"Exports",16.25736,,
19961997,"1997",320,"Guatemala",01,"Imports",22.43023,,
19961997,"1997",324,"Guinea",02,"Exports",-3.49306,,
19961997,"1997",324,"Guinea",01,"Imports",-4.31702,,
19961997,"1997",624,"Guinea-Bissau",02,"Exports",72.06939,,
19961997,"1997",624,"Guinea-Bissau",01,"Imports",1.81217,,
19961997,"1997",328,"Guyana",02,"Exports",1.96984,,
19961997,"1997",328,"Guyana",01,"Imports",6.99927,,
19961997,"1997",332,"Haiti",02,"Exports",135.84675,,
19961997,"1997",332,"Haiti",01,"Imports",-2.62082,,
19961997,"1997",340,"Honduras",02,"Exports",21.53389,,
19961997,"1997",340,"Honduras",01,"Imports",22.67471,,
19961997,"1997",348,"Hungary",02,"Exports",21.61732,"Break",
19961997,"1997",348,"Hungary",01,"Imports",17.02948,"Break",
19961997,"1997",352,"Iceland",02,"Exports",-2.42488,,
19961997,"1997",352,"Iceland",01,"Imports",-1.17532,,
19961997,"1997",356,"India",02,"Exports",5.74836,,
19961997,"1997",356,"India",01,"Imports",9.19741,,
19961997,"1997",360,"Indonesia",02,"Exports",,,"Not applicable"
19961997,"1997",360,"Indonesia",01,"Imports",,,"Not applicable"
19961997,"1997",960,"Indonesia (...2002)",02,"Exports",13.01441,"Break",
19961997,"1997",960,"Indonesia (...2002)",01,"Imports",19.50896,"Break",
19961997,"1997",364,"Iran (Islamic Republic of)",02,"Exports",-17.90898,,
19961997,"1997",364,"Iran (Islamic Republic of)",01,"Imports",-12.76883,,
19961997,"1997",368,"Iraq",02,"Exports",529.54856,,
19961997,"1997",368,"Iraq",01,"Imports",25.11325,,
19961997,"1997",372,"Ireland",02,"Exports",10.51381,,
19961997,"1997",372,"Ireland",01,"Imports",10.15389,,
19961997,"1997",376,"Israel",02,"Exports",9.18138,,
19961997,"1997",376,"Israel",01,"Imports",-2.65303,,
19961997,"1997",380,"Italy",02,"Exports",-4.70841,,
19961997,"1997",380,"Italy",01,"Imports",0.89742,,
19961997,"1997",388,"Jamaica",02,"Exports",-0.00578,,
19961997,"1997",388,"Jamaica",01,"Imports",5.60062,,
19961997,"1997",392,"Japan",02,"Exports",2.44183,,
19961997,"1997",392,"Japan",01,"Imports",-2.97807,,
19961997,"1997",400,"Jordan",02,"Exports",1.00956,,
19961997,"1997",400,"Jordan",01,"Imports",-4.4521,,
19961997,"1997",398,"Kazakhstan",02,"Exports",9.91372,,
19961997,"1997",398,"Kazakhstan",01,"Imports",1.40765,,
19961997,"1997",404,"Kenya",02,"Exports",-0.67037,,
19961997,"1997",404,"Kenya",01,"Imports",11.183,,
19961997,"1997",296,"Kiribati",02,"Exports",17.51592,,
19961997,"1997",296,"Kiribati",01,"Imports",2.75237,,
19961997,"1997",414,"Kuwait",02,"Exports",-4.46638,,
19961997,"1997",414,"Kuwait",01,"Imports",-1.51678,,
19961997,"1997",417,"Kyrgyzstan",02,"Exports",19.47182,,
19961997,"1997",417,"Kyrgyzstan",01,"Imports",-15.32575,,
19961997,"1997",418,"Lao People's Dem. Rep.",02,"Exports",11.21437,,
19961997,"1997",418,"Lao People's Dem. Rep.",01,"Imports",2.37819,,
19961997,"1997",428,"Latvia",02,"Exports",15.8208,,
19961997,"1997",428,"Latvia",01,"Imports",17.30789,,
19961997,"1997",422,"Lebanon",02,"Exports",-12.67447,,
19961997,"1997",422,"Lebanon",01,"Imports",-0.97435,,
19961997,"1997",426,"Lesotho",02,"Exports",4.44492,,
19961997,"1997",426,"Lesotho",01,"Imports",1.24334,,
19961997,"1997",430,"Liberia",02,"Exports",-31.74603,"Estimated",
19961997,"1997",430,"Liberia",01,"Imports",9.90991,"Estimated",
19961997,"1997",434,"Libya",02,"Exports",-5.69723,,
19961997,"1997",434,"Libya",01,"Imports",-0.97278,,
19961997,"1997",440,"Lithuania",02,"Exports",15.05216,,
19961997,"1997",440,"Lithuania",01,"Imports",23.79386,,
19961997,"1997",442,"Luxembourg",02,"Exports",-2.92962,,
19961997,"1997",442,"Luxembourg",01,"Imports",-2.9793,,
19961997,"1997",450,"Madagascar",02,"Exports",1.37525,,
19961997,"1997",450,"Madagascar",01,"Imports",10.33386,,
19961997,"1997",454,"Malawi",02,"Exports",11.68162,,
19961997,"1997",454,"Malawi",01,"Imports",25.30806,,
19961997,"1997",458,"Malaysia",02,"Exports",0.52189,,
19961997,"1997",458,"Malaysia",01,"Imports",0.77928,,
19961997,"1997",462,"Maldives",02,"Exports",16.39549,,
19961997,"1997",462,"Maldives",01,"Imports",15.61713,,
19961997,"1997",466,"Mali",02,"Exports",29.5612,,
19961997,"1997",466,"Mali",01,"Imports",-4.36483,,
19961997,"1997",470,"Malta",02,"Exports",-5.86156,,
19961997,"1997",470,"Malta",01,"Imports",-8.71009,,
19961997,"1997",584,"Marshall Islands",02,"Exports",-16.62527,,
19961997,"1997",584,"Marshall Islands",01,"Imports",-15.92006,,
19961997,"1997",478,"Mauritania",02,"Exports",-12.57567,,
19961997,"1997",478,"Mauritania",01,"Imports",-3.80569,,
19961997,"1997",480,"Mauritius",02,"Exports",-11.63889,,
19961997,"1997",480,"Mauritius",01,"Imports",-4.37301,,
19961997,"1997",484,"Mexico",02,"Exports",15.03265,,
19961997,"1997",484,"Mexico",01,"Imports",22.98532,,
19961997,"1997",583,"Micronesia (Federated States of)",02,"Exports",-7.12356,,
19961997,"1997",583,"Micronesia (Federated States of)",01,"Imports",-0.17273,,
19961997,"1997",496,"Mongolia",02,"Exports",34.39716,,
19961997,"1997",496,"Mongolia",01,"Imports",6.7959,,
19961997,"1997",499,"Montenegro",02,"Exports",,,"Not applicable"
19961997,"1997",499,"Montenegro",01,"Imports",,,"Not applicable"
19961997,"1997",500,"Montserrat",02,"Exports",0,,
19961997,"1997",500,"Montserrat",01,"Imports",6.66667,,
19961997,"1997",504,"Morocco",02,"Exports",2.19936,,
19961997,"1997",504,"Morocco",01,"Imports",-1.84087,,
19961997,"1997",508,"Mozambique",02,"Exports",2.30415,,
19961997,"1997",508,"Mozambique",01,"Imports",-2.63505,,
19961997,"1997",104,"Myanmar",02,"Exports",16.06893,,
19961997,"1997",104,"Myanmar",01,"Imports",50.01141,,
19961997,"1997",516,"Namibia",02,"Exports",-5.59514,,
19961997,"1997",516,"Namibia",01,"Imports",4.92969,,
19961997,"1997",520,"Nauru",02,"Exports",-15.68,"Estimated",
19961997,"1997",520,"Nauru",01,"Imports",-42.66395,"Estimated",
19961997,"1997",524,"Nepal",02,"Exports",5.45455,,
19961997,"1997",524,"Nepal",01,"Imports",21.10157,,
19961997,"1997",528,"Netherlands (Kingdom of the)",02,"Exports",-0.41506,,
19961997,"1997",528,"Netherlands (Kingdom of the)",01,"Imports",0.04605,,
19961997,"1997",530,"Netherlands Antilles",02,"Exports",17.25768,,
19961997,"1997",530,"Netherlands Antilles",01,"Imports",-17.30846,,
19961997,"1997",540,"New Caledonia",02,"Exports",1.57488,,
19961997,"1997",540,"New Caledonia",01,"Imports",-6.14455,,
19961997,"1997",554,"New Zealand",02,"Exports",-0.96646,,
19961997,"1997",554,"New Zealand",01,"Imports",-1.39499,,
19961997,"1997",558,"Nicaragua",02,"Exports",23.66202,,
19961997,"1997",558,"Nicaragua",01,"Imports",25.65416,,
19961997,"1997",562,"Niger",02,"Exports",-16.46657,,
19961997,"1997",562,"Niger",01,"Imports",-16.63881,,
19961997,"1997",566,"Nigeria",02,"Exports",-5.85814,,
19961997,"1997",566,"Nigeria",01,"Imports",47.57238,,
19961997,"1997",570,"Niue",02,"Exports",-45.45455,,
19961997,"1997",570,"Niue",01,"Imports",-17.29107,,
19961997,"1997",807,"North Macedonia",02,"Exports",7.78864,,
19961997,"1997",807,"North Macedonia",01,"Imports",9.31761,,
19961997,"1997",580,"Northern Mariana Islands",02,"Exports",44.66893,"Estimated",
19961997,"1997",580,"Northern Mariana Islands",01,"Imports",29.64116,"Estimated",
19961997,"1997",578,"Norway",02,"Exports",-2.22298,,
19961997,"1997",578,"Norway",01,"Imports",0.26225,,
19961997,"1997",512,"Oman",02,"Exports",3.86978,,
19961997,"1997",512,"Oman",01,"Imports",9.79272,,
19961997,"1997",586,"Pakistan",02,"Exports",-6.47992,,
19961997,"1997",586,"Pakistan",01,"Imports",-4.41589,,
19961997,"1997",585,"Palau",02,"Exports",7.69231,"Estimated",
19961997,"1997",585,"Palau",01,"Imports",27.55102,"Estimated",
19961997,"1997",591,"Panama",02,"Exports",16.01525,,
19961997,"1997",591,"Panama",01,"Imports",7.9895,,
19961997,"1997",598,"Papua New Guinea",02,"Exports",-14.50187,,
19961997,"1997",598,"Papua New Guinea",01,"Imports",-2.51683,,
19961997,"1997",600,"Paraguay",02,"Exports",10.08434,,
19961997,"1997",600,"Paraguay",01,"Imports",6.22198,,
19961997,"1997",604,"Peru",02,"Exports",16.11042,,
19961997,"1997",604,"Peru",01,"Imports",7.68972,,
19961997,"1997",608,"Philippines",02,"Exports",21.92517,,
19961997,"1997",608,"Philippines",01,"Imports",13.17492,,
19961997,"1997",616,"Poland",02,"Exports",5.36007,,
19961997,"1997",616,"Poland",01,"Imports",13.93564,,
19961997,"1997",620,"Portugal",02,"Exports",-2.57998,,
19961997,"1997",620,"Portugal",01,"Imports",-0.26723,,
19961997,"1997",634,"Qatar",02,"Exports",22.22222,,
19961997,"1997",634,"Qatar",01,"Imports",15.82985,,
19961997,"1997",410,"Republic of Korea",02,"Exports",4.97167,,
19961997,"1997",410,"Republic of Korea",01,"Imports",-3.80673,,
19961997,"1997",498,"Republic of Moldova",02,"Exports",10.06289,,
19961997,"1997",498,"Republic of Moldova",01,"Imports",9.34579,,
19961997,"1997",642,"Romania",02,"Exports",4.28722,,
19961997,"1997",642,"Romania",01,"Imports",-1.3607,,
19961997,"1997",643,"Russian Federation",02,"Exports",-3.11089,,
19961997,"1997",643,"Russian Federation",01,"Imports",5.71433,,
19961997,"1997",646,"Rwanda",02,"Exports",43.7309,,
19961997,"1997",646,"Rwanda",01,"Imports",15.75605,,
19961997,"1997",654,"Saint Helena",02,"Exports",26.93452,"Estimated",
19961997,"1997",654,"Saint Helena",01,"Imports",2.61455,"Estimated",
19961997,"1997",659,"Saint Kitts and Nevis",02,"Exports",86.36364,,
19961997,"1997",659,"Saint Kitts and Nevis",01,"Imports",-1.34228,,
19961997,"1997",662,"Saint Lucia",02,"Exports",-23.75,,
19961997,"1997",662,"Saint Lucia",01,"Imports",6.07029,,
19961997,"1997",666,"Saint Pierre and Miquelon",02,"Exports",66.66667,"Estimated",
19961997,"1997",666,"Saint Pierre and Miquelon",01,"Imports",-9.58904,"Estimated",
19961997,"1997",670,"Saint Vincent and the Grenadines",02,"Exports",-0.40975,,
19961997,"1997",670,"Saint Vincent and the Grenadines",01,"Imports",42.38908,,
19961997,"1997",882,"Samoa",02,"Exports",48.83799,,
19961997,"1997",882,"Samoa",01,"Imports",-3.53989,,
19961997,"1997",678,"Sao Tome and Principe",02,"Exports",8.16327,,
19961997,"1997",678,"Sao Tome and Principe",01,"Imports",-28.125,,
19961997,"1997",682,"Saudi Arabia",02,"Exports",0.00494,,
19961997,"1997",682,"Saudi Arabia",01,"Imports",3.56113,,
19961997,"1997",686,"Senegal",02,"Exports",-8.43657,,
19961997,"1997",686,"Senegal",01,"Imports",-7.0584,,
19961997,"1997",688,"Serbia",02,"Exports",,,"Not applicable"
19961997,"1997",688,"Serbia",01,"Imports",,,"Not applicable"
19961997,"1997",891,"Serbia and Montenegro",02,"Exports",28.57282,,
19961997,"1997",891,"Serbia and Montenegro",01,"Imports",16.99942,,
19961997,"1997",690,"Seychelles",02,"Exports",-18.83189,,
19961997,"1997",690,"Seychelles",01,"Imports",-10.11589,,
19961997,"1997",694,"Sierra Leone",02,"Exports",-63.37777,,
19961997,"1997",694,"Sierra Leone",01,"Imports",-56.06971,,
19961997,"1997",702,"Singapore",02,"Exports",-0.0232,,
19961997,"1997",702,"Singapore",01,"Imports",0.83677,,
19961997,"1997",534,"Sint Maarten (Dutch part)",02,"Exports",,,"Not applicable"
19961997,"1997",534,"Sint Maarten (Dutch part)",01,"Imports",,,"Not applicable"
19961997,"1997",703,"Slovakia",02,"Exports",9.11665,"Break",
19961997,"1997",703,"Slovakia",01,"Imports",5.39326,"Break",
19961997,"1997",705,"Slovenia",02,"Exports",0.72185,,
19961997,"1997",705,"Slovenia",01,"Imports",-0.70041,,
19961997,"1997",090,"Solomon Islands",02,"Exports",-3.09755,,
19961997,"1997",090,"Solomon Islands",01,"Imports",4.63576,,
19961997,"1997",706,"Somalia",02,"Exports",-18.14564,,
19961997,"1997",706,"Somalia",01,"Imports",2.76827,,
19961997,"1997",710,"South Africa",02,"Exports",6.18049,,
19961997,"1997",710,"South Africa",01,"Imports",9.33006,,
19961997,"1997",728,"South Sudan",02,"Exports",,,"Not applicable"
19961997,"1997",728,"South Sudan",01,"Imports",,,"Not applicable"
19961997,"1997",724,"Spain",02,"Exports",-5.91109,,
19961997,"1997",724,"Spain",01,"Imports",-4.44238,,
19961997,"1997",144,"Sri Lanka",02,"Exports",13.27479,,
19961997,"1997",144,"Sri Lanka",01,"Imports",7.80252,,
19961997,"1997",275,"State of Palestine",02,"Exports",20.32277,,
19961997,"1997",275,"State of Palestine",01,"Imports",9.6146,,
19961997,"1997",729,"Sudan",02,"Exports",,,"Not applicable"
19961997,"1997",729,"Sudan",01,"Imports",,,"Not applicable"
19961997,"1997",736,"Sudan (...2011)",02,"Exports",-4.20764,,
19961997,"1997",736,"Sudan (...2011)",01,"Imports",2.07431,,
19961997,"1997",740,"Suriname",02,"Exports",5.06099,,
19961997,"1997",740,"Suriname",01,"Imports",31.33733,,
19961997,"1997",752,"Sweden",02,"Exports",-2.40228,,
19961997,"1997",752,"Sweden",01,"Imports",-1.85518,,
19961997,"1997",756,"Switzerland",02,"Exports",-4.51059,,
19961997,"1997",756,"Switzerland",01,"Imports",-2.9705,,
19961997,"1997",760,"Syrian Arab Republic",02,"Exports",-2.07171,,
19961997,"1997",760,"Syrian Arab Republic",01,"Imports",-25.13662,,
19961997,"1997",762,"Tajikistan",02,"Exports",-3.24675,,
19961997,"1997",762,"Tajikistan",01,"Imports",11.9403,,
19961997,"1997",764,"Thailand",02,"Exports",2.91472,,
19961997,"1997",764,"Thailand",01,"Imports",-13.10352,,
