Year,Series,Series Label,Economy,Economy Label,Flow,Flow Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,Percentage of total trade in goods and services,Percentage of total trade in goods and services Footnote,Percentage of total trade in goods and services Missing value
2017,2106,"Total trade in goods and services",124,"Canada",02,"Exports",518713,,,100,,
2017,2106,"Total trade in goods and services",124,"Canada",01,"Imports",554866.5,,,100,,
2017,2106,"Total trade in goods and services",136,"Cayman Islands",02,"Exports",3492.384,,,100,,
2017,2106,"Total trade in goods and services",136,"Cayman Islands",01,"Imports",2347.868,,,100,,
2017,2106,"Total trade in goods and services",140,"Central African Republic",02,"Exports",374.206,,,100,,
2017,2106,"Total trade in goods and services",140,"Central African Republic",01,"Imports",908.876,,,100,,
2017,2106,"Total trade in goods and services",148,"Chad",02,"Exports",2644.876,,,100,,
2017,2106,"Total trade in goods and services",148,"Chad",01,"Imports",3022.413,,,100,,
2017,2106,"Total trade in goods and services",152,"Chile",02,"Exports",77417.924,,,100,,
2017,2106,"Total trade in goods and services",152,"Chile",01,"Imports",76217.899,,,100,,
2017,2106,"Total trade in goods and services",156,"China",02,"Exports",2444304.293,,,100,,
2017,2106,"Total trade in goods and services",156,"China",01,"Imports",2207861.372,,,100,,
2017,2106,"Total trade in goods and services",344,"China, Hong Kong SAR",02,"Exports",644562,,,100,,
2017,2106,"Total trade in goods and services",344,"China, Hong Kong SAR",01,"Imports",641136.848,,,100,,
2017,2106,"Total trade in goods and services",446,"China, Macao SAR",02,"Exports",40576.245,,,100,,
2017,2106,"Total trade in goods and services",446,"China, Macao SAR",01,"Imports",17312.949,,,100,,
2017,2106,"Total trade in goods and services",158,"China, Taiwan Province of",02,"Exports",387919,,,100,,
2017,2106,"Total trade in goods and services",158,"China, Taiwan Province of",01,"Imports",315389,,,100,,
2017,2106,"Total trade in goods and services",170,"Colombia",02,"Exports",47637.264,,,100,,
2017,2106,"Total trade in goods and services",170,"Colombia",01,"Imports",58083.175,,,100,,
2017,2106,"Total trade in goods and services",174,"Comoros",02,"Exports",128.377,,,100,,
2017,2106,"Total trade in goods and services",174,"Comoros",01,"Imports",305.3,,,100,,
2017,2106,"Total trade in goods and services",178,"Congo",02,"Exports",5676.137,,,100,,
2017,2106,"Total trade in goods and services",178,"Congo",01,"Imports",5521.298,,,100,,
2017,2106,"Total trade in goods and services",184,"Cook Islands",02,"Exports",324.048,,,100,,
2017,2106,"Total trade in goods and services",184,"Cook Islands",01,"Imports",207.223,,,100,,
2017,2106,"Total trade in goods and services",188,"Costa Rica",02,"Exports",19408.397,,,100,,
2017,2106,"Total trade in goods and services",188,"Costa Rica",01,"Imports",19015.044,,,100,,
2017,2106,"Total trade in goods and services",384,"Cote d'Ivoire",02,"Exports",12010.745,,,100,,
2017,2106,"Total trade in goods and services",384,"Cote d'Ivoire",01,"Imports",11848.917,,,100,,
2017,2106,"Total trade in goods and services",191,"Croatia",02,"Exports",27757.057,,,100,,
2017,2106,"Total trade in goods and services",191,"Croatia",01,"Imports",27402.531,,,100,,
2017,2106,"Total trade in goods and services",192,"Cuba",02,"Exports",14093,,,100,,
2017,2106,"Total trade in goods and services",192,"Cuba",01,"Imports",11303.6,,,100,,
2017,2106,"Total trade in goods and services",531,"Curacao",02,"Exports",1766.118,,,100,,
2017,2106,"Total trade in goods and services",531,"Curacao",01,"Imports",2432.78,,,100,,
2017,2106,"Total trade in goods and services",196,"Cyprus",02,"Exports",16909.068,,,100,,
2017,2106,"Total trade in goods and services",196,"Cyprus",01,"Imports",17020.906,,,100,,
2017,2106,"Total trade in goods and services",203,"Czechia",02,"Exports",172701.856,,,100,,
2017,2106,"Total trade in goods and services",203,"Czechia",01,"Imports",156280.525,,,100,,
2017,2106,"Total trade in goods and services",408,"Dem. People's Rep. of Korea",02,"Exports",,,"Not publishable",,,"Not publishable"
2017,2106,"Total trade in goods and services",408,"Dem. People's Rep. of Korea",01,"Imports",,,"Not publishable",,,"Not publishable"
2017,2106,"Total trade in goods and services",180,"Dem. Rep. of the Congo",02,"Exports",10569.542,,,100,,
2017,2106,"Total trade in goods and services",180,"Dem. Rep. of the Congo",01,"Imports",13062.676,,,100,,
2017,2106,"Total trade in goods and services",208,"Denmark",02,"Exports",182942.009,,,100,,
2017,2106,"Total trade in goods and services",208,"Denmark",01,"Imports",159108.711,,,100,,
2017,2106,"Total trade in goods and services",262,"Djibouti",02,"Exports",4146.595,,,100,,
2017,2106,"Total trade in goods and services",262,"Djibouti",01,"Imports",4306.023,,,100,,
2017,2106,"Total trade in goods and services",212,"Dominica",02,"Exports",209.082,,,100,,
2017,2106,"Total trade in goods and services",212,"Dominica",01,"Imports",324.13,,,100,,
2017,2106,"Total trade in goods and services",214,"Dominican Republic",02,"Exports",17534.7,,,100,,
2017,2106,"Total trade in goods and services",214,"Dominican Republic",01,"Imports",21041.3,,,100,,
2017,2106,"Total trade in goods and services",218,"Ecuador",02,"Exports",22530.314,,,100,,
2017,2106,"Total trade in goods and services",218,"Ecuador",01,"Imports",23021.81,,,100,,
2017,2106,"Total trade in goods and services",818,"Egypt",02,"Exports",42874.7,,,100,,
2017,2106,"Total trade in goods and services",818,"Egypt",01,"Imports",70224.1,,,100,,
2017,2106,"Total trade in goods and services",222,"El Salvador",02,"Exports",7224.669,,,100,,
2017,2106,"Total trade in goods and services",222,"El Salvador",01,"Imports",11336.18,,,100,,
2017,2106,"Total trade in goods and services",226,"Equatorial Guinea",02,"Exports",5703.533,,,100,,
2017,2106,"Total trade in goods and services",226,"Equatorial Guinea",01,"Imports",5035.496,,,100,,
2017,2106,"Total trade in goods and services",232,"Eritrea",02,"Exports",,,"Not publishable",,,"Not publishable"
2017,2106,"Total trade in goods and services",232,"Eritrea",01,"Imports",,,"Not publishable",,,"Not publishable"
2017,2106,"Total trade in goods and services",233,"Estonia",02,"Exports",20382.336,,,100,,
2017,2106,"Total trade in goods and services",233,"Estonia",01,"Imports",19288.18,,,100,,
2017,2106,"Total trade in goods and services",748,"Eswatini",02,"Exports",1914.236,,,100,,
2017,2106,"Total trade in goods and services",748,"Eswatini",01,"Imports",1947.794,,,100,,
2017,2106,"Total trade in goods and services",231,"Ethiopia",02,"Exports",6629.368,,,100,,
2017,2106,"Total trade in goods and services",231,"Ethiopia",01,"Imports",19310.436,,,100,,
2017,2106,"Total trade in goods and services",238,"Falkland Islands (Malvinas)",02,"Exports",,,"Not publishable",,,"Not publishable"
2017,2106,"Total trade in goods and services",238,"Falkland Islands (Malvinas)",01,"Imports",,,"Not publishable",,,"Not publishable"
2017,2106,"Total trade in goods and services",234,"Faroe Islands",02,"Exports",1679.718,,,100,,
2017,2106,"Total trade in goods and services",234,"Faroe Islands",01,"Imports",1516.063,,,100,,
2017,2106,"Total trade in goods and services",242,"Fiji",02,"Exports",2407.534,,,100,,
2017,2106,"Total trade in goods and services",242,"Fiji",01,"Imports",2732.198,,,100,,
2017,2106,"Total trade in goods and services",246,"Finland",02,"Exports",95848.415,,,100,,
2017,2106,"Total trade in goods and services",246,"Finland",01,"Imports",95736.819,,,100,,
2017,2106,"Total trade in goods and services",250,"France",02,"Exports",832707.578,,,100,,
2017,2106,"Total trade in goods and services",250,"France",01,"Imports",857094.162,,,100,,
2017,2106,"Total trade in goods and services",258,"French Polynesia",02,"Exports",1229.284,"Estimated",,100,"Estimated",
2017,2106,"Total trade in goods and services",258,"French Polynesia",01,"Imports",2040.788,"Estimated",,100,"Estimated",
2017,2106,"Total trade in goods and services",266,"Gabon",02,"Exports",5518.193,,,100,,
2017,2106,"Total trade in goods and services",266,"Gabon",01,"Imports",4617.215,,,100,,
2017,2106,"Total trade in goods and services",270,"Gambia",02,"Exports",278.13,,,100,,
2017,2106,"Total trade in goods and services",270,"Gambia",01,"Imports",560.644,,,100,,
2017,2106,"Total trade in goods and services",268,"Georgia",02,"Exports",7489.263,,,100,,
2017,2106,"Total trade in goods and services",268,"Georgia",01,"Imports",9344.887,,,100,,
2017,2106,"Total trade in goods and services",276,"Germany",02,"Exports",1737671.604,,,100,,
2017,2106,"Total trade in goods and services",276,"Germany",01,"Imports",1477238.174,,,100,,
2017,2106,"Total trade in goods and services",288,"Ghana",02,"Exports",20436.72,,,100,,
2017,2106,"Total trade in goods and services",288,"Ghana",01,"Imports",22122.8,,,100,,
2017,2106,"Total trade in goods and services",292,"Gibraltar",02,"Exports",,,"Not publishable",,,"Not publishable"
2017,2106,"Total trade in goods and services",292,"Gibraltar",01,"Imports",,,"Not publishable",,,"Not publishable"
2017,2106,"Total trade in goods and services",300,"Greece",02,"Exports",69635.791,,,100,,
2017,2106,"Total trade in goods and services",300,"Greece",01,"Imports",71610.346,,,100,,
2017,2106,"Total trade in goods and services",304,"Greenland",02,"Exports",,,"Not publishable",,,"Not publishable"
2017,2106,"Total trade in goods and services",304,"Greenland",01,"Imports",,,"Not publishable",,,"Not publishable"
2017,2106,"Total trade in goods and services",308,"Grenada",02,"Exports",578.131,,,100,,
2017,2106,"Total trade in goods and services",308,"Grenada",01,"Imports",583.297,,,100,,
2017,2106,"Total trade in goods and services",316,"Guam",02,"Exports",,,"Not publishable",,,"Not publishable"
2017,2106,"Total trade in goods and services",316,"Guam",01,"Imports",,,"Not publishable",,,"Not publishable"
2017,2106,"Total trade in goods and services",320,"Guatemala",02,"Exports",13250.665,,,100,,
2017,2106,"Total trade in goods and services",320,"Guatemala",01,"Imports",19749.023,,,100,,
2017,2106,"Total trade in goods and services",324,"Guinea",02,"Exports",4647.46,,,100,,
2017,2106,"Total trade in goods and services",324,"Guinea",01,"Imports",4239.86,,,100,,
2017,2106,"Total trade in goods and services",624,"Guinea-Bissau",02,"Exports",375.026,,,100,,
2017,2106,"Total trade in goods and services",624,"Guinea-Bissau",01,"Imports",446.572,,,100,,
2017,2106,"Total trade in goods and services",328,"Guyana",02,"Exports",826.099,,,100,,
2017,2106,"Total trade in goods and services",328,"Guyana",01,"Imports",2216.919,,,100,,
2017,2106,"Total trade in goods and services",332,"Haiti",02,"Exports",1664.384,,,100,,
2017,2106,"Total trade in goods and services",332,"Haiti",01,"Imports",4826.099,,,100,,
2017,2106,"Total trade in goods and services",340,"Honduras",02,"Exports",7221.454,,,100,,
2017,2106,"Total trade in goods and services",340,"Honduras",01,"Imports",10853.329,,,100,,
2017,2106,"Total trade in goods and services",348,"Hungary",02,"Exports",122946.23,,,100,,
2017,2106,"Total trade in goods and services",348,"Hungary",01,"Imports",113189.456,,,100,,
2017,2106,"Total trade in goods and services",352,"Iceland",02,"Exports",11309.587,,,100,,
2017,2106,"Total trade in goods and services",352,"Iceland",01,"Imports",10200.542,,,100,,
2017,2106,"Total trade in goods and services",356,"India",02,"Exports",489459.114,,,100,,
2017,2106,"Total trade in goods and services",356,"India",01,"Imports",606648.9,"Estimated",,100,"Estimated",
2017,2106,"Total trade in goods and services",360,"Indonesia",02,"Exports",192329.376,,,100,,
2017,2106,"Total trade in goods and services",360,"Indonesia",01,"Imports",181793.662,,,100,,
2017,2106,"Total trade in goods and services",364,"Iran (Islamic Republic of)",02,"Exports",105640,,,100,,
2017,2106,"Total trade in goods and services",364,"Iran (Islamic Republic of)",01,"Imports",92272,,,100,,
2017,2106,"Total trade in goods and services",368,"Iraq",02,"Exports",63604.256,,,100,,
2017,2106,"Total trade in goods and services",368,"Iraq",01,"Imports",48454.4,,,100,,
2017,2106,"Total trade in goods and services",372,"Ireland",02,"Exports",405816.434,,,100,,
2017,2106,"Total trade in goods and services",372,"Ireland",01,"Imports",331943.078,,,100,,
2017,2106,"Total trade in goods and services",376,"Israel",02,"Exports",104831.4,,,100,,
2017,2106,"Total trade in goods and services",376,"Israel",01,"Imports",97979.1,,,100,,
2017,2106,"Total trade in goods and services",380,"Italy",02,"Exports",602203.974,,,100,,
2017,2106,"Total trade in goods and services",380,"Italy",01,"Imports",545190.015,,,100,,
2017,2106,"Total trade in goods and services",388,"Jamaica",02,"Exports",4867.024,,,100,,
2017,2106,"Total trade in goods and services",388,"Jamaica",01,"Imports",7224.761,,,100,,
2017,2106,"Total trade in goods and services",392,"Japan",02,"Exports",875517.4,,,100,,
2017,2106,"Total trade in goods and services",392,"Japan",01,"Imports",837895.5,,,100,,
2017,2106,"Total trade in goods and services",400,"Jordan",02,"Exports",14253.098,,,100,,
2017,2106,"Total trade in goods and services",400,"Jordan",01,"Imports",22524.366,,,100,,
2017,2106,"Total trade in goods and services",398,"Kazakhstan",02,"Exports",55932.868,,,100,,
2017,2106,"Total trade in goods and services",398,"Kazakhstan",01,"Imports",41129.979,,,100,,
2017,2106,"Total trade in goods and services",404,"Kenya",02,"Exports",10435.608,,,100,,
2017,2106,"Total trade in goods and services",404,"Kenya",01,"Imports",19080.35,,,100,,
2017,2106,"Total trade in goods and services",296,"Kiribati",02,"Exports",29.442,,,100,,
2017,2106,"Total trade in goods and services",296,"Kiribati",01,"Imports",195.204,,,100,,
2017,2106,"Total trade in goods and services",412,"Kosovo",02,"Exports",,,"Not publishable",,,"Not publishable"
2017,2106,"Total trade in goods and services",412,"Kosovo",01,"Imports",,,"Not publishable",,,"Not publishable"
2017,2106,"Total trade in goods and services",414,"Kuwait",02,"Exports",60454.023,,,100,,
2017,2106,"Total trade in goods and services",414,"Kuwait",01,"Imports",57726.835,,,100,,
2017,2106,"Total trade in goods and services",417,"Kyrgyzstan",02,"Exports",1872.656,,,100,,
2017,2106,"Total trade in goods and services",417,"Kyrgyzstan",01,"Imports",5075.223,,,100,,
2017,2106,"Total trade in goods and services",418,"Lao People's Dem. Rep.",02,"Exports",5475.446,,,100,,
2017,2106,"Total trade in goods and services",418,"Lao People's Dem. Rep.",01,"Imports",6749.958,,,100,,
2017,2106,"Total trade in goods and services",428,"Latvia",02,"Exports",18746.027,,,100,,
2017,2106,"Total trade in goods and services",428,"Latvia",01,"Imports",18945.69,,,100,,
2017,2106,"Total trade in goods and services",422,"Lebanon",02,"Exports",18510.181,,,100,,
2017,2106,"Total trade in goods and services",422,"Lebanon",01,"Imports",31423.76,,,100,,
2017,2106,"Total trade in goods and services",426,"Lesotho",02,"Exports",1061.715,,,100,,
2017,2106,"Total trade in goods and services",426,"Lesotho",01,"Imports",2270.497,,,100,,
2017,2106,"Total trade in goods and services",430,"Liberia",02,"Exports",261.834,"Estimated",,100,"Estimated",
2017,2106,"Total trade in goods and services",430,"Liberia",01,"Imports",1232.197,,,100,,
2017,2106,"Total trade in goods and services",434,"Libya",02,"Exports",18971.6,,,100,,
2017,2106,"Total trade in goods and services",434,"Libya",01,"Imports",15114.6,,,100,,
2017,2106,"Total trade in goods and services",440,"Lithuania",02,"Exports",38436.845,,,100,,
2017,2106,"Total trade in goods and services",440,"Lithuania",01,"Imports",37214.651,,,100,,
2017,2106,"Total trade in goods and services",442,"Luxembourg",02,"Exports",127527.317,,,100,,
2017,2106,"Total trade in goods and services",442,"Luxembourg",01,"Imports",101820.324,,,100,,
2017,2106,"Total trade in goods and services",450,"Madagascar",02,"Exports",4147.071,,,100,,
2017,2106,"Total trade in goods and services",450,"Madagascar",01,"Imports",4491.089,,,100,,
